FSGA,TANF_IND,REALPROP,FSTOTDE2,FSNONCIT,HWGT,TPOV,FSTANF,FSUNEARN,FSGRINC,FSTOTDED,FSWAGES,FSUSIZE,CERTHHSZ,LIQRESOR,FSDIS,RAWERND,FSNETINC,FSERNDED,FSSLTDED,WRK_POOR,FSERNDE2,FSEARN,FSSLTDE2,FSSTDDE2,FSNELDER,SHELDED,FSSSI,FSASSET,RAWNET,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,570.0,0.0,2696.1986951,59.0,0.0,586.0,586.0,570.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,413.0,0.0,0.0,0.0,413.0,236.0,1.0,413.0,0.0,0.0,17.0,1.0,1.0,0.0
0.0,0.0,0.0,607.0,0.0,3371.0514475,54.0,0.0,1091.0,1091.0,607.0,0.0,4.0,4.0,0.0,0.0,0.0,484.0,0.0,439.0,0.0,0.0,0.0,439.0,252.0,0.0,439.0,0.0,0.0,484.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,157.0,0.0,1874.1774302,94.0,0.0,1257.0,1257.0,157.0,0.0,2.0,2.0,0.0,1.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,296.0,0.0,1100.0,1.0,1.0,0.0
0.0,0.0,0.0,624.0,2.0,2698.6680168,76.0,0.0,1021.0,1021.0,624.0,0.0,2.0,2.0,0.0,0.0,0.0,397.0,0.0,467.0,0.0,0.0,0.0,467.0,235.0,2.0,467.0,333.0,0.0,397.0,1.0,1.0,0.0
0.0,0.0,0.0,157.0,0.0,2016.9755014,76.0,0.0,755.0,755.0,157.0,0.0,1.0,1.0,0.0,1.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,439.0,0.0,598.0,1.0,1.0,0.0
0.0,0.0,0.0,157.0,0.0,2016.9755014,82.0,0.0,815.0,815.0,157.0,0.0,1.0,1.0,0.0,1.0,0.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,658.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,482.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,157.0,0.0,2016.9755014,76.0,0.0,755.0,755.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,199.0,0.0,598.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,179.0,0.0,2696.1986951,19.0,0.0,193.0,193.0,179.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,0.0,22.0,0.0,0.0,0.0,22.0,179.0,0.0,22.0,193.0,0.0,15.0,1.0,1.0,0.0
0.0,1.0,0.0,460.0,0.0,1770.6408123,119.0,409.0,484.0,2002.0,460.0,1518.0,3.0,3.0,0.0,0.0,304.0,1542.0,303.0,0.0,1.0,303.0,1518.0,0.0,157.0,0.0,0.0,0.0,0.0,1541.0,1.0,1.0,0.0
0.0,0.0,0.0,259.0,0.0,2867.4922927,39.0,0.0,0.0,514.0,259.0,514.0,2.0,2.0,0.0,0.0,103.0,255.0,102.0,0.0,1.0,102.0,514.0,0.0,157.0,0.0,0.0,0.0,0.0,254.0,1.0,1.0,0.0
0.0,0.0,0.0,746.0,0.0,2832.156972,77.0,0.0,0.0,1032.0,746.0,1032.0,2.0,2.0,0.0,0.0,206.0,286.0,206.0,383.0,1.0,309.0,1032.0,383.0,236.0,0.0,383.0,0.0,0.0,287.0,1.0,1.0,0.0
0.0,0.0,0.0,507.0,0.0,2358.5501693,82.0,0.0,808.0,808.0,507.0,0.0,1.0,1.0,0.0,1.0,0.0,301.0,0.0,350.0,0.0,0.0,0.0,350.0,236.0,0.0,350.0,0.0,0.0,301.0,1.0,1.0,0.0
0.0,0.0,0.0,336.0,0.0,2506.2868892,67.0,0.0,0.0,898.0,336.0,898.0,2.0,2.0,0.0,0.0,180.0,562.0,179.0,0.0,1.0,179.0,898.0,0.0,157.0,0.0,0.0,0.0,0.0,561.0,1.0,1.0,0.0
0.0,0.0,0.0,447.0,0.0,2374.2547494,74.0,0.0,735.0,735.0,447.0,0.0,1.0,1.0,0.0,1.0,0.0,288.0,0.0,290.0,0.0,0.0,0.0,290.0,235.0,0.0,290.0,735.0,0.0,288.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,433.0,0.0,2625.5280742,51.0,0.0,0.0,508.0,433.0,508.0,1.0,1.0,0.0,0.0,101.0,75.0,101.0,175.0,1.0,151.0,508.0,175.0,235.0,0.0,175.0,0.0,0.0,75.0,1.0,1.0,0.0
0.0,0.0,0.0,596.0,0.0,1703.8963483,131.0,0.0,0.0,2196.0,596.0,2196.0,3.0,3.0,0.0,0.0,439.0,1600.0,439.0,0.0,1.0,439.0,2196.0,0.0,157.0,0.0,0.0,0.0,0.0,1600.0,1.0,1.0,0.0
0.0,0.0,0.0,200.0,0.0,2016.9755014,108.0,0.0,1072.0,1072.0,200.0,0.0,1.0,1.0,0.0,0.0,0.0,872.0,0.0,43.0,0.0,0.0,0.0,43.0,200.0,1.0,43.0,0.0,0.0,873.0,1.0,1.0,0.0
0.0,0.0,0.0,40.0,0.0,2715.8294278,4.0,0.0,40.0,40.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,482.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,614.0,0.0,4655.9135979,23.0,0.0,614.0,614.0,743.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,388.0,97.0,0.0,517.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,752.0,0.0,2598.0450708,86.0,0.0,849.0,849.0,752.0,0.0,1.0,1.0,0.0,0.0,0.0,97.0,0.0,595.0,0.0,0.0,0.0,595.0,235.0,1.0,595.0,0.0,0.0,96.0,1.0,1.0,0.0
0.0,0.0,0.0,226.0,0.0,2570.5620358,35.0,0.0,0.0,348.0,226.0,348.0,1.0,1.0,0.0,0.0,70.0,122.0,69.0,0.0,1.0,69.0,348.0,0.0,157.0,1.0,0.0,0.0,0.0,121.0,1.0,1.0,0.0
0.0,0.0,0.0,548.0,0.0,1919.834379,117.0,0.0,30.0,1964.0,548.0,1934.0,3.0,3.0,0.0,0.0,387.0,1416.0,386.0,0.0,1.0,386.0,1934.0,0.0,157.0,1.0,0.0,0.0,0.0,1415.0,1.0,1.0,0.0
0.0,0.0,0.0,186.0,0.0,2512.6823554,65.0,0.0,1097.0,1097.0,186.0,0.0,3.0,3.0,0.0,1.0,0.0,911.0,0.0,29.0,0.0,0.0,0.0,29.0,186.0,0.0,29.0,735.0,0.0,911.0,1.0,1.0,0.0
0.0,0.0,0.0,802.0,0.0,1614.6075266,128.0,0.0,0.0,3026.0,802.0,3026.0,5.0,5.0,0.0,0.0,605.0,2224.0,605.0,0.0,1.0,605.0,3026.0,0.0,197.0,0.0,0.0,0.0,0.0,2224.0,1.0,1.0,0.0
0.0,0.0,0.0,710.0,0.0,2499.4471161,96.0,0.0,0.0,1936.0,710.0,1936.0,4.0,4.0,0.0,0.0,387.0,1226.0,387.0,155.0,1.0,542.0,1936.0,155.0,252.0,0.0,155.0,0.0,0.0,1226.0,1.0,1.0,0.0
0.0,0.0,0.0,158.0,0.0,2016.9755014,76.0,0.0,755.0,755.0,158.0,0.0,1.0,1.0,0.0,1.0,0.0,597.0,0.0,1.0,0.0,0.0,0.0,1.0,158.0,0.0,1.0,56.0,0.0,597.0,1.0,1.0,0.0
0.0,0.0,0.0,632.0,0.0,3081.9734854,63.0,0.0,1061.0,1061.0,632.0,0.0,3.0,3.0,0.0,1.0,0.0,429.0,0.0,475.0,0.0,0.0,0.0,475.0,235.0,0.0,475.0,0.0,0.0,429.0,1.0,1.0,0.0
0.0,0.0,0.0,693.0,0.0,2664.7895369,74.0,0.0,735.0,735.0,693.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,536.0,0.0,0.0,0.0,536.0,235.0,1.0,536.0,735.0,0.0,42.0,1.0,1.0,0.0
0.0,0.0,0.0,916.0,0.0,2284.9659162,120.0,0.0,0.0,2022.0,916.0,2022.0,3.0,3.0,0.0,0.0,404.0,1106.0,404.0,355.0,1.0,606.0,2022.0,355.0,236.0,0.0,355.0,0.0,0.0,1106.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,3944.268718,0.0,0.0,0.0,0.0,493.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,507.0,0.0,2668.7156924,55.0,0.0,547.0,547.0,507.0,0.0,1.0,1.0,0.0,0.0,0.0,40.0,0.0,350.0,0.0,0.0,0.0,350.0,235.0,1.0,350.0,0.0,0.0,40.0,1.0,1.0,0.0
0.0,0.0,0.0,281.0,0.0,2302.1273122,76.0,0.0,394.0,1016.0,281.0,622.0,2.0,2.0,0.0,0.0,124.0,735.0,124.0,0.0,1.0,124.0,622.0,0.0,157.0,0.0,0.0,0.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,0.0,601.0,0.0,2601.9712182,70.0,0.0,697.0,697.0,601.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,444.0,0.0,0.0,0.0,444.0,235.0,1.0,444.0,0.0,0.0,96.0,1.0,1.0,0.0
0.0,0.0,0.0,418.0,0.0,3239.0193146,42.0,0.0,0.0,712.0,418.0,712.0,3.0,3.0,0.0,0.0,143.0,294.0,142.0,119.0,1.0,213.0,712.0,119.0,236.0,0.0,119.0,0.0,0.0,293.0,1.0,1.0,0.0
0.0,1.0,0.0,301.0,0.0,2376.2797805,79.0,409.0,1879.0,1879.0,301.0,0.0,5.0,5.0,0.0,1.0,0.0,1578.0,0.0,104.0,0.0,0.0,0.0,104.0,295.0,0.0,104.0,1470.0,0.0,1578.0,1.0,1.0,0.0
0.0,0.0,0.0,479.0,0.0,2253.556755,96.0,0.0,0.0,1612.0,479.0,1612.0,3.0,3.0,0.0,0.0,322.0,1133.0,322.0,0.0,1.0,322.0,1612.0,0.0,157.0,0.0,0.0,0.0,0.0,1133.0,1.0,1.0,0.0
0.0,0.0,0.0,200.0,1.0,2060.1631133,76.0,0.0,755.0,755.0,200.0,0.0,1.0,1.0,0.0,0.0,0.0,555.0,0.0,43.0,0.0,0.0,0.0,43.0,200.0,1.0,43.0,21.0,0.0,555.0,1.0,1.0,0.0
0.0,0.0,0.0,686.0,0.0,2164.2678944,103.0,0.0,0.0,2446.0,686.0,2446.0,5.0,5.0,0.0,0.0,490.0,1760.0,489.0,0.0,1.0,489.0,2446.0,0.0,197.0,0.0,0.0,0.0,0.0,1759.0,1.0,1.0,0.0
0.0,0.0,0.0,967.0,0.0,2999.5244245,87.0,0.0,0.0,1466.0,967.0,1466.0,3.0,3.0,0.0,0.0,293.0,499.0,293.0,517.0,1.0,414.0,1466.0,517.0,210.0,0.0,517.0,0.0,0.0,499.0,1.0,1.0,0.0
0.0,0.0,0.0,168.0,0.0,2330.6228315,76.0,0.0,1535.0,1535.0,168.0,0.0,4.0,4.0,0.0,1.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,735.0,0.0,1367.0,1.0,1.0,0.0
0.0,0.0,0.0,678.0,0.0,3129.0872399,63.0,0.0,1066.0,1066.0,678.0,0.0,3.0,3.0,0.0,1.0,0.0,388.0,0.0,521.0,0.0,0.0,0.0,521.0,236.0,0.0,521.0,0.0,0.0,389.0,1.0,1.0,0.0
0.0,0.0,0.0,110.0,0.0,3169.8055196,8.0,0.0,0.0,110.0,179.0,0.0,2.0,2.0,0.0,0.0,22.0,0.0,22.0,0.0,1.0,0.0,110.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,910.0,0.0,2464.5561133,113.0,0.0,1123.0,1123.0,910.0,0.0,1.0,1.0,0.0,1.0,0.0,213.0,0.0,679.0,0.0,0.0,0.0,679.0,235.0,0.0,679.0,0.0,0.0,213.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,839.0,0.0,2103.3507061,137.0,0.0,0.0,1356.0,839.0,1356.0,1.0,1.0,0.0,0.0,271.0,517.0,271.0,411.0,1.0,406.0,1356.0,411.0,235.0,0.0,411.0,0.0,0.0,517.0,1.0,1.0,0.0
0.0,0.0,0.0,157.0,0.0,3071.6518766,18.0,0.0,239.0,239.0,157.0,0.0,2.0,2.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,82.0,1.0,1.0,0.0
0.0,0.0,0.0,30.0,0.0,3944.268718,1.0,0.0,30.0,30.0,168.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,426.0,0.0,2350.6978888,74.0,0.0,735.0,735.0,426.0,0.0,1.0,1.0,0.0,1.0,0.0,309.0,0.0,269.0,0.0,0.0,0.0,269.0,235.0,0.0,269.0,735.0,0.0,309.0,1.0,1.0,0.0
0.0,0.0,0.0,338.0,0.0,2498.4345952,68.0,0.0,0.0,906.0,338.0,906.0,2.0,2.0,0.0,0.0,181.0,568.0,181.0,0.0,1.0,181.0,906.0,0.0,157.0,0.0,0.0,0.0,0.0,568.0,1.0,1.0,0.0
0.0,1.0,0.0,244.0,0.0,2715.8294278,25.0,244.0,244.0,244.0,439.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,87.0,41.0,0.0,282.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,40.0,0.0,2715.8294278,4.0,0.0,0.0,40.0,165.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,40.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,157.0,0.0,2016.9755014,109.0,0.0,1076.0,1076.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,919.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2715.8294278,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,655.0,0.0,1843.7807736,120.0,0.0,0.0,2436.0,655.0,2436.0,4.0,4.0,0.0,0.0,487.0,1781.0,487.0,0.0,1.0,487.0,2436.0,0.0,168.0,0.0,0.0,0.0,0.0,1781.0,1.0,1.0,0.0
0.0,1.0,0.0,157.0,0.0,2969.5720734,24.0,327.0,327.0,327.0,157.0,0.0,2.0,2.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,170.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4655.9135979,0.0,0.0,0.0,0.0,226.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,240.0,0.0,2016.9754876,87.0,0.0,864.0,864.0,240.0,0.0,1.0,1.0,0.0,1.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,624.0,1.0,1.0,0.0
0.0,0.0,0.0,383.0,1.0,2515.5959891,56.0,0.0,552.0,552.0,383.0,0.0,1.0,1.0,0.0,0.0,0.0,169.0,0.0,226.0,0.0,0.0,0.0,226.0,236.0,1.0,226.0,0.0,0.0,169.0,1.0,1.0,0.0
0.0,0.0,0.0,593.0,0.0,2547.0051611,74.0,0.0,735.0,735.0,593.0,0.0,1.0,1.0,0.0,0.0,0.0,142.0,0.0,436.0,0.0,0.0,0.0,436.0,235.0,1.0,436.0,735.0,0.0,142.0,1.0,1.0,0.0
0.0,0.0,0.0,25.0,0.0,2715.8294278,3.0,0.0,25.0,25.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,651.0,0.0,3412.7822265,57.0,0.0,1349.0,1349.0,651.0,0.0,5.0,5.0,0.0,1.0,0.0,698.0,0.0,454.0,0.0,0.0,0.0,454.0,295.0,0.0,454.0,0.0,0.0,698.0,1.0,1.0,0.0
0.0,0.0,0.0,583.0,0.0,2277.9620241,76.0,0.0,755.0,755.0,583.0,0.0,1.0,1.0,0.0,1.0,0.0,172.0,0.0,426.0,0.0,0.0,0.0,426.0,235.0,0.0,426.0,172.0,0.0,172.0,1.0,1.0,0.0
0.0,0.0,0.0,456.0,0.0,3697.1339344,19.0,0.0,456.0,456.0,547.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,259.0,205.0,0.0,349.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,567.0,0.0,2829.9990336,60.0,0.0,267.0,1005.0,567.0,738.0,3.0,3.0,0.0,0.0,148.0,438.0,147.0,263.0,1.0,221.0,738.0,263.0,236.0,0.0,263.0,0.0,0.0,438.0,1.0,1.0,0.0
0.0,0.0,0.0,505.0,0.0,2859.0214772,70.0,0.0,1333.0,1413.0,505.0,80.0,4.0,4.0,0.0,0.0,16.0,908.0,16.0,321.0,1.0,24.0,80.0,321.0,252.0,0.0,320.0,0.0,0.0,909.0,1.0,1.0,0.0
0.0,0.0,0.0,258.0,0.0,2078.738842,76.0,0.0,755.0,755.0,258.0,0.0,1.0,1.0,0.0,0.0,0.0,497.0,0.0,101.0,0.0,0.0,0.0,101.0,235.0,1.0,101.0,56.0,0.0,497.0,1.0,1.0,0.0
0.0,0.0,0.0,197.0,0.0,2381.6393822,20.0,0.0,0.0,200.0,197.0,0.0,1.0,1.0,0.0,0.0,40.0,3.0,40.0,0.0,1.0,40.0,200.0,0.0,157.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2383.6722812,0.0,0.0,0.0,0.0,674.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,382.0,0.0,2383.6722812,39.0,0.0,320.0,382.0,388.0,62.0,1.0,1.0,0.0,0.0,12.0,0.0,12.0,219.0,1.0,12.0,62.0,213.0,230.0,1.0,219.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,300.0,0.0,3414.0003236,15.0,0.0,0.0,300.0,745.0,0.0,4.0,4.0,0.0,0.0,60.0,0.0,60.0,517.0,1.0,0.0,300.0,72.0,0.0,0.0,517.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,455.0,0.0,2198.6793253,76.0,0.0,756.0,756.0,455.0,0.0,1.0,1.0,0.0,0.0,0.0,301.0,0.0,298.0,0.0,0.0,0.0,298.0,236.0,1.0,298.0,0.0,0.0,301.0,1.0,1.0,0.0
0.0,0.0,0.0,633.0,0.0,2247.4686658,86.0,0.0,856.0,856.0,633.0,0.0,1.0,1.0,0.0,1.0,0.0,223.0,0.0,476.0,0.0,0.0,0.0,476.0,236.0,0.0,476.0,0.0,0.0,223.0,1.0,1.0,0.0
0.0,0.0,0.0,157.0,0.0,2029.9494983,74.0,0.0,735.0,735.0,157.0,0.0,1.0,1.0,0.0,1.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,735.0,0.0,578.0,1.0,1.0,0.0
0.0,0.0,0.0,286.0,0.0,2587.5232006,41.0,0.0,550.0,550.0,286.0,0.0,2.0,2.0,0.0,0.0,0.0,264.0,0.0,129.0,0.0,0.0,0.0,129.0,236.0,1.0,129.0,0.0,0.0,265.0,1.0,1.0,0.0
0.0,0.0,0.0,811.0,0.0,2437.6513481,113.0,0.0,0.0,1894.0,811.0,1894.0,3.0,3.0,0.0,0.0,379.0,1083.0,378.0,276.0,1.0,567.0,1894.0,276.0,236.0,0.0,276.0,0.0,0.0,1082.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3098.3404583,0.0,0.0,0.0,0.0,674.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,763.0,0.0,2466.6737886,114.0,0.0,0.0,2314.0,763.0,2314.0,4.0,4.0,0.0,0.0,463.0,1551.0,462.0,133.0,1.0,595.0,2314.0,133.0,252.0,0.0,133.0,0.0,0.0,1550.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2383.6722812,0.0,0.0,0.0,0.0,157.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,416.0,1.0,2907.8108078,61.0,0.0,0.0,1244.0,416.0,1244.0,4.0,4.0,0.0,0.0,249.0,828.0,248.0,0.0,1.0,248.0,1244.0,0.0,168.0,0.0,0.0,0.0,0.0,827.0,1.0,1.0,0.0
0.0,0.0,0.0,1268.0,0.0,2418.7933724,136.0,0.0,0.0,1809.0,1268.0,0.0,2.0,2.0,0.0,0.0,362.0,541.0,361.0,503.0,1.0,541.0,1809.0,503.0,235.0,0.0,504.0,0.0,0.0,539.0,1.0,1.0,0.0
0.0,0.0,0.0,468.0,0.0,2021.8179428,123.0,0.0,0.0,1220.0,468.0,1220.0,1.0,1.0,0.0,0.0,244.0,752.0,244.0,67.0,1.0,311.0,1220.0,67.0,224.0,0.0,67.0,0.0,0.0,752.0,1.0,1.0,0.0
0.0,0.0,0.0,197.0,0.0,2381.6393822,20.0,0.0,0.0,200.0,197.0,0.0,1.0,1.0,0.0,0.0,40.0,3.0,40.0,0.0,1.0,40.0,200.0,0.0,157.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
0.0,0.0,0.0,543.0,0.0,2265.7646756,74.0,0.0,735.0,735.0,543.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,386.0,0.0,0.0,0.0,386.0,235.0,1.0,386.0,735.0,0.0,192.0,1.0,1.0,0.0
0.0,0.0,0.0,380.0,0.0,2088.9032949,87.0,0.0,861.0,861.0,380.0,0.0,1.0,1.0,0.0,1.0,0.0,481.0,0.0,223.0,0.0,0.0,0.0,223.0,235.0,0.0,223.0,0.0,0.0,481.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3098.3404583,0.0,0.0,0.0,0.0,482.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,452.0,0.0,2373.1608527,107.0,0.0,735.0,2157.0,452.0,1422.0,4.0,4.0,0.0,1.0,284.0,1705.0,284.0,0.0,1.0,284.0,1422.0,0.0,168.0,0.0,0.0,735.0,0.0,1705.0,1.0,1.0,0.0
0.0,0.0,0.0,204.0,0.0,2383.6722812,21.0,0.0,0.0,204.0,265.0,204.0,1.0,1.0,0.0,0.0,41.0,0.0,40.0,0.0,1.0,0.0,204.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,564.0,0.0,2021.8179428,151.0,0.0,1494.0,1494.0,564.0,0.0,1.0,1.0,0.0,1.0,0.0,930.0,0.0,257.0,0.0,0.0,0.0,257.0,236.0,0.0,257.0,0.0,0.0,931.0,1.0,1.0,0.0
0.0,0.0,0.0,88.0,0.0,3414.0003236,4.0,0.0,88.0,88.0,168.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,351.0,0.0,2021.8179428,103.0,0.0,1020.0,1020.0,351.0,0.0,1.0,1.0,0.0,1.0,0.0,669.0,0.0,194.0,0.0,0.0,0.0,194.0,236.0,0.0,193.0,0.0,0.0,670.0,1.0,1.0,0.0
0.0,0.0,0.0,533.0,0.0,2383.6722812,54.0,0.0,0.0,533.0,1080.0,533.0,1.0,1.0,0.0,0.0,107.0,0.0,106.0,517.0,1.0,0.0,533.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1130.0,1.0,2585.4903028,105.0,0.0,0.0,1399.0,1130.0,0.0,2.0,2.0,0.0,0.0,280.0,269.0,279.0,394.0,1.0,419.0,1399.0,394.0,236.0,0.0,393.0,0.0,0.0,269.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2383.6722812,0.0,0.0,0.0,0.0,482.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,1.0,1.0,0.0
